Subiect,"Tip Interventie","Motiv Interventie",Organizatie,Status,"Prioritate Caz","Data Deschidere","Data Inchidere","Nume Echipament","Atribuit Lui"
"Verificare Gastat 735 PV.8222","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2021-12-20,,"Gastat 735","Razvan Dinescu"
"Verificare GASTAT 735 PV.8223","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2021-12-20,,"Gastat 735","Razvan Dinescu"
"Predare Norma Icon 5 ","Fara Factura",Cerere,"Spital Judetean de Urgenta Valcea - CUI: 2540589",Inchis,"Nivel Scazut",2021-12-22,,,"Razvan Dinescu"
"Verificare ventilatoare Monnal T60 Pv.30","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-01-04,,"Ventilator Monnal T60","Razvan Dinescu"
"Inlocuire senzor O2 Monnal T60 Pv.34","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-01-04,,,"Razvan Dinescu"
"Predare platforma de electrochirurgie Valleylab ForceTriad ","Fara Factura",Revizie,"Spital Clinic Prof.Dr.T.Burghele - CUI: 4283538",Inchis,"Nivel Scazut",2022-01-19,,,"Razvan Dinescu"
"Verificare Norma Icon5 Pv.451","Fara Factura",Cerere,"C.E.T.T.T-Sf.Stelian - CUI: 4364632",Inchis,"Nivel Scazut",2022-01-19,,,"Razvan Dinescu"
"Verificare ventilator Monnal T60 PV.452","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2022-01-19,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare ventilator Monnal T60 ","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2022-01-19,,,"Razvan Dinescu"
"Verificare ventilator Monnal T60","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2022-01-19,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare ventilator Monnal T60","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2022-01-19,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare ventilator Monnal T60","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2022-01-19,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare ventilator Monnal T60","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2022-01-19,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare Gastat 1835 Constanta ","Fara Factura",Cerere,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2022-02-07,,,"Razvan Dinescu"
"Inlocuire senzor O2 ventilatoare de trasnport Monnal T60 Pv.937","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-02-07,,,"Razvan Dinescu"
"Revizie conform contract PV.950","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-02-07,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract  PV.951","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-02-07,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare ventilator Monnal T60 Pv.952","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-02-07,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare echipament dupa reparatie PV 953","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-02-07,,"Ventilator Monnal T60","Razvan Dinescu"
"Ridicare ventilator Monnal T60 Pv.954","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-02-07,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare lunara conform contract PV.955","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-02-07,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare lunara conform contract  PV.956","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-02-07,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare lunara conform contract PV.957","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-02-07,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare lunara conform contract Pv.958","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-02-07,,Pathfast,"Razvan Dinescu"
"Verificare lunara conform contract PV.959","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-02-07,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare conform contract. PV.960","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-02-07,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare lunara conform cotract PV.961","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-02-07,,"Ventilator Monnal T60","Razvan Dinescu"
"Ridicare echipament Pathfast PV.1007","Fara Factura",Cerere,"Sp. Jud. de Urg. Targoviste - CUI: 4206845",Inchis,"Nivel Scazut",2022-02-09,,Pathfast,"Razvan Dinescu"
"Revizie conform contract ","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2022-02-09,,,"Razvan Dinescu"
"Revizie conform conctract ","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2022-02-09,,,"Razvan Dinescu"
"Revizie conform contract ","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2022-02-09,,,"Razvan Dinescu"
"Predare ventilator Monnal T60 dupa revizie Pv.1488","Cu Factura",Revizie,"Spital Clinic Sfanta Maria Bucuresti - CUI: 4382558",Nou,"Nivel Scazut",2022-03-08,,"Ventilator Monnal T60","Razvan Dinescu"
"Ridicare echipament Valleylab Force 2 pentru reparatie Pv.1493","Cu Factura",Cerere,"Sp.Cl. Obs-Gine.""Prof.Dr.Panait Sirbu"" - CUI: 4316295",Inchis,"Nivel Scazut",2022-03-08,,,"Razvan Dinescu"
"Verificare conform contract Pv.1487","Cu Factura",Revizie,"Spital Clinic Sfanta Maria Bucuresti - CUI: 4382558",Inchis,"Nivel Scazut",2022-03-08,,,"Razvan Dinescu"
"Verificare conform contract electrocauter Valleylab  - Urologie","Cu Factura",Revizie,"Spitalul Clinic Colentina - CUI: 4283929",Inchis,"Nivel Scazut",2022-03-08,,,"Razvan Dinescu"
"Verificare conform contract electrocautere Valleylab CH BO","Cu Factura",Revizie,"Spitalul Clinic Colentina - CUI: 4283929",Inchis,"Nivel Scazut",2022-03-08,,,"Razvan Dinescu"
"Verificare echipamentele electrochirgue Valleylab - Neuro ","Cu Factura",Revizie,"Spitalul Clinic Colentina - CUI: 4283929",Inchis,"Nivel Scazut",2022-03-08,,,"Razvan Dinescu"
"Revizie echipamente de electrochirurgie Valleylab ","Cu Factura",Revizie,"Sp.Cl. Obs-Gine.""Prof.Dr.Panait Sirbu"" - CUI: 4316295",Inchis,"Nivel Scazut",2022-03-08,,,"Razvan Dinescu"
"Verificare lunara Monnal T60 Pv.1458","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-03-08,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare lunara Pv.1457","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-03-08,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare lunara Pv.1456","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-03-08,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare lunara PV.1455","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-03-08,,Pathfast,"Razvan Dinescu"
"Verificare lunara Pv.1454","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-03-08,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare lunara Pv.1453","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-03-08,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare lunara. ","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-03-08,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare lunara PV.1451","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-03-08,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare lunara Pv.1450","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-03-08,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare lunara.Pv1449","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-03-08,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare lunara Pv.1448","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-03-08,,"Ventilator Monnal T60","Razvan Dinescu"
"Ridicare echipament Valleylab FX8","Fara Factura",Revizie,"Clinica Zetta - CUI: ",Inchis,"Nivel Scazut",2022-03-08,,,"Razvan Dinescu"
"Verificare lunara conform contract Bo Constanta ","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2022-03-08,,,"Razvan Dinescu"
"Predare senzor O2 pentru ventilatoare Monnal T60 Pv.937","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-03-08,,,"Razvan Dinescu"
"Ridicare analizor Pathfast pentru reapratie Pv.1007","Cu Factura",Cerere,"Sp. Jud. de Urg. Targoviste - CUI: 4206845",Inchis,"Nivel Scazut",2022-03-08,,Pathfast,"Razvan Dinescu"
"Verificare analizor Gaze Gastat 1835","Cu Factura",Cerere,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2022-03-08,,,"Razvan Dinescu"
"Remediere defect sesizat, inlocuire consumabile ","Fara Factura",Cerere,"Spital Cl. Jud. Ilfov - CUI: 14989140",Inchis,"Nivel Scazut",2022-03-08,,"Gastat 735","Razvan Dinescu"
"Predare Pathfast dupa curatare si verificare.","Fara Factura",Revizie,"I.O.M.C. Maternitatea Polizu - CUI: ",Inchis,"Nivel Scazut",2022-03-08,,Pathfast,"Razvan Dinescu"
"Verificare Gastat 1835 PV.962","Fara Factura",Revizie,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2022-03-08,,,"Razvan Dinescu"
"Verificare analizor Gastat 735","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2022-03-09,,,"Razvan Dinescu"
"Remediere defect sesizat Valleylab FT10 ","Fara Factura",Cerere,"Spitalul Cl.de Urgenta Floreasca - CUI: 4505332",Inchis,"Nivel Scazut",2022-03-09,,,"Razvan Dinescu"
"Ridicare electrocauter Valleylab FX 8 Pv.1146","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2022-03-09,,,"Razvan Dinescu"
"Predare alimentatoare 24V Monnal T60 PV.1145","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-03-09,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare electrocauter dupa raparatie Pv.3096","Cu Garantie",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2022-05-03,,,"Razvan Dinescu"
"Ridicare ventilator Monnal T60 pentru verificare.","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2022-05-03,,"Ventilator Monnal T60","Razvan Dinescu"
"Predare ventilator dupa reparatie PV.3038","Cu Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2022-05-03,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie periodica Pathfast Pv.3004","Cu Factura",Cerere,"Spitalul Judetean Pitesti - CUI: 4122205",Inchis,"Nivel Scazut",2022-05-03,,,"Razvan Dinescu"
"Predare electrocauter dupa reparatie PV.2705","Cu Factura",Cerere,"Instit. Oncologic 'Al. Trestioreanu' - CUI: 4203709",Inchis,"Nivel Scazut",2022-05-03,,,"Razvan Dinescu"
"Revizie conform contract ","Cu Factura",Revizie,"Spital Clinic Sfanta Maria Bucuresti - CUI: 4382558",Inchis,"Nivel Scazut",2022-05-03,,,"Razvan Dinescu"
"Revizie conform contract. PV.2748","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-05-03,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract  PV.2747","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-05-03,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract PV.2746","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-05-03,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract PV.2745","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-05-03,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract  Pv.2744","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-05-03,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract PV.2743","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-05-03,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract PV.2742","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-05-04,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract Pv.2741","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-05-04,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract PV.2740","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-05-04,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie conform contract PV.2739","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-05-04,,Pathfast,"Razvan Dinescu"
"Revizie conform contract Pv.2749","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-05-04,,"Ventilator Monnal T60","Razvan Dinescu"
"Revizie electrcautere BO spitalul GOMOIU ","Cu Factura",Revizie,"Spital Clinic de copii ''Dr.V.Gomoiu'' - CUI: 4283759",Inchis,"Nivel Scazut",2022-05-04,,,"Razvan Dinescu"
"Revizie conform contract PV3149.","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2022-05-04,,,"Razvan Dinescu"
"Revizie conform contract Pv.3148","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2022-05-04,,,"Razvan Dinescu"
"Revizie conform contract PV.3147","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2022-05-04,,,"Razvan Dinescu"
"Predare echipament dupa reparatie Pv.3158","Cu Factura",Cerere,"Medstar 2000 SRL - CUI: 24308041",Inchis,"Nivel Scazut",2022-05-04,,,"Razvan Dinescu"
"Remediere defect sesizat Norma Icon 5 PV.3157","Cu Factura",Cerere,"C.E.T.T.T-Sf.Stelian - CUI: 4364632",Inchis,"Nivel Scazut",2022-05-04,,,"Razvan Dinescu"
"Verificare echipament Valleylab ForceFX - 8CAS","Fara Factura",Revizie,"Spitalul Cl.de Urgenta Floreasca - CUI: 4505332",Inchis,"Nivel Scazut",2022-05-04,,,"Razvan Dinescu"
"Curatare Norma Icon PV.3155","Fara Factura",Cerere,"C.E.T.T.T-Sf.Stelian - CUI: 4364632",Inchis,"Nivel Scazut",2022-05-04,,,"Razvan Dinescu"
"Predare echipament dupa verificare PV.2025","Fara Factura",Cerere,"PONDERAS - CUI: ",Inchis,"Nivel Scazut",2022-05-04,,,"Razvan Dinescu"
"Inlocuire consumabile Gastat 735 PV.3154","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2022-05-04,,"Gastat 735","Razvan Dinescu"
"Inlocuire soclu pompe si consumabile. Pv.3153","Cu Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2022-05-04,,"Gastat 735","Razvan Dinescu"
"Verificare Gastat 735 .PV.1854","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-05-04,,"Gastat 735","Razvan Dinescu"
"Ridicare echipament pentru verificare si reparatie Pv.2086","Fara Factura",Cerere,"Instit. Oncologic 'Al. Trestioreanu' - CUI: 4203709",Inchis,"Nivel Scazut",2022-05-04,,,"Razvan Dinescu"
"Verificare ventilator PV.3151","Fara Factura",Revizie,"Spital Clinic de copii ''Dr.V.Gomoiu'' - CUI: 4283759",Inchis,"Nivel Scazut",2022-05-04,,,"Razvan Dinescu"
"Verificare analizor Gastat 735 PV.1854","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-05-04,,"Gastat 735","Razvan Dinescu"
"Ridicare electrocauter Valleylab FT10 Pv.3152","Fara Factura",Cerere,"PONDERAS - CUI: ",Inchis,"Nivel Scazut",2022-05-04,,,"Razvan Dinescu"
"Predare echipament PV.1853","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-05-04,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare Gastat 735 Pv.2365","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-05-04,,"Gastat 735","Razvan Dinescu"
"Instalare baterie externa Monnal T60 Pv.2364","Cu Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-05-04,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare lunara conform contract Pv.2052","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-05-04,,Pathfast,"Razvan Dinescu"
"Inlocuire consumabile si verificare analizor GASTAT ","Fara Factura",Revizie,"Spital de Urgenta al M.A.I. Dr. Dimitrie Gerota - CUI: 4283767",Inchis,"Nivel Scazut",2022-05-04,,"Gastat 735","Razvan Dinescu"
"Predare Pathfast dupa reparatie Pv.2091","Fara Factura",Cerere,"Sp.Cl.Chirurgie Plastica si Arsuri Bucuresti - CUI: 4967072",Inchis,"Nivel Scazut",2022-05-04,,Pathfast,"Razvan Dinescu"
"Verificare echipament Valleylab PV.2108","Fara Factura",Cerere,"Instit. Oncologic 'Al. Trestioreanu' - CUI: 4203709",Inchis,"Nivel Scazut",2022-05-04,,,"Razvan Dinescu"
"Predare nebulizator dupa reparatie Pv.2346","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2022-05-05,,,"Razvan Dinescu"
"Predare echipament electrochirurgie FT 10 Pv.2347","Fara Factura",Cerere,"PONDERAS - CUI: ",Inchis,"Nivel Scazut",2022-05-05,,,"Razvan Dinescu"
"Ridicare ventilator defect PV.3182","Fara Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-05-05,,"Ventilator Monnal T60","Razvan Dinescu"
"Remediere defect sesizat PV.3183","Fara Factura",Cerere,"C.E.T.T.T-Sf.Stelian - CUI: 4364632",Inchis,"Nivel Scazut",2022-05-05,,,"Razvan Dinescu"
"Verificare lunara conform contract","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-06-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare lunara conform contract ","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-06-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare echipament conform contract.","Cu Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-06-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare lunara conform contract.","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-06-15,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare Gastat 735","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2022-07-26,,"Gastat 735","Razvan Dinescu"
"Verificare Gastat 735","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2022-07-26,,"Gastat 735","Razvan Dinescu"
"Predare analizor Norma dupa reparatie PV.5093","Fara Factura",Cerere,"C.E.T.T.T-Sf.Stelian - CUI: 4364632",Inchis,"Nivel Scazut",2022-07-26,,,"Razvan Dinescu"
"Ridicare electrocautar Clinica Levy","Fara Factura",Cerere,"Medtronic Romania SRL - CUI: 35182347",Inchis,"Nivel Scazut",2022-07-26,,,"Razvan Dinescu"
"Ridicare FT10 defect SJU Calarasi ","Fara Factura",Cerere,"Spit.Jud de urgenta Calarasi - CUI: 3233078",Inchis,"Nivel Scazut",2022-07-26,,,"Razvan Dinescu"
"Ridicare Pathfast ","Fara Factura",Cerere,"Sp.Cl.Chirurgie Plastica si Arsuri Bucuresti - CUI: 4967072",Inchis,"Nivel Scazut",2022-07-26,,,"Razvan Dinescu"
"Ridicare ventilator Monnal T60 defect Pv.4424","Cu Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2022-07-26,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare Norma ","Cu Factura",Cerere,"C.E.T.T.T-Sf.Stelian - CUI: 4364632",Inchis,"Nivel Scazut",2022-07-26,,,"Razvan Dinescu"
"Ridicare FT 10 pentru verificare.","Fara Factura",Cerere,"Medtronic Romania SRL - CUI: 35182347",Inchis,"Nivel Scazut",2022-07-26,,,"Razvan Dinescu"
"Predare FT10 dupa verificare Pv.4028","Cu Factura",Cerere,"Medtronic Romania SRL - CUI: 35182347",Inchis,"Nivel Scazut",2022-07-26,,,"Razvan Dinescu"
"Verificare Gastat 735 si inlocuire consumabile","Fara Factura",Cerere,"Spital Cl. Jud. Ilfov - CUI: 14989140",Inchis,"Nivel Scazut",2022-07-26,,"Gastat 735","Razvan Dinescu"
"Verificare ventilator Monnal T60","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2022-07-26,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare analizor, remediere defect sesizat PV.3776","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2022-07-26,,"Gastat 735","Razvan Dinescu"
"Inlocuire buton On/Off Airpura Pv.3496","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2022-07-26,,,"Razvan Dinescu"
"Predare echipament FT10.","Fara Factura",Cerere,"Institutul Clinic Fundeni - CUI: 4204003",Inchis,"Nivel Scazut",2022-07-26,,,"Razvan Dinescu"
"Verificare ventilator Monnal T60 Pv.4533","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2022-07-26,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare ventilator de transport Monnal T60 PV.4534","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2022-07-26,,"Ventilator Monnal T60","Razvan Dinescu"
"Verificare ventilator Monnal T60 PV4532","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2022-07-26,,"Ventilator Monnal T60","Razvan Dinescu"
